,Unnamed: 0,Region,Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Std_confidence,Var_confidence,Count,Replaced,Year,Month
39636,39636,WA,2018-07-13,41.58392857,321.6732143000001,53.68928571,87.60714286,8.646726144,74.76587302,28,R,2018,7
39637,39637,WA,2018-07-14,210.0134286,321.775,140.7171429,89.1,8.075997717,65.22173913,70,R,2018,7
39638,39638,WA,2018-07-15,98.99365385,322.0875,70.66538462,87.03846154,6.834059852,46.70437406,52,R,2018,7
39639,39639,WA,2018-07-16,33.25714286,321.1619048,60.35238095,88.42857143,9.102589898,82.85714286,21,R,2018,7
39640,39640,WA,2018-07-17,98.13307692,316.4192308000001,133.7692308,84.96153846,7.280004227,52.99846154,26,R,2018,7
39641,39641,WA,2018-07-18,100.5360563,325.6091549,78.25352113,89.29577465,8.082422491,65.32555332,71,R,2018,7
39642,39642,WA,2018-07-19,97.955625,320.2572917,90.1625,88.1875,8.787457817,77.21941489,48,R,2018,7
39643,39643,WA,2018-07-20,78.608,331.332,106.268,89.76,8.336200867,69.4922449,50,R,2018,7
39644,39644,WA,2018-07-21,112.2434211,322.0013158000001,123.2078947,87.23684211,7.785760427,60.61806543,38,R,2018,7
39645,39645,WA,2018-07-22,45.56800000000001,324.005,89.21,87.5,8.003288798,64.05263158,20,R,2018,7
39646,39646,WA,2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1,N,2018,7
39647,39647,WA,2018-07-24,108.57,318.45128210000007,101.5641026,89.92307692,6.721468415,45.17813765,39,R,2018,7
39648,39648,WA,2018-07-25,71.50064516,320.3177419,66.96129032,85.64516129,6.630979752000001,43.96989247,31,R,2018,7
39649,39649,WA,2018-07-26,63.46129032,317.8951613,67.07096774,86.5483871,7.238041677000001,52.38924731,31,R,2018,7
39650,39650,WA,2018-07-27,21.72076923,321.4884615,60.78461538,87.38461538,5.156524371000001,26.58974359,13,R,2018,7
39651,39651,WA,2018-07-28,50.139375,320.10625,124.8375,86.75,8.843076388,78.2,16,R,2018,7
39652,39652,WA,2018-07-29,26.79857143,321.34285710000006,92.69285714,90.5,9.204931788,84.73076923,14,R,2018,7
39653,39653,WA,2018-07-30,75.81304348,324.7891304,262.1086957,90.86956522,9.284906363,86.20948617,23,R,2018,7
39654,39654,WA,2018-07-31,68.58756757,313.85540539999994,52.3027027,90.81081081,8.987144639,80.76876877,37,R,2018,7
39655,39655,WA,2018-08-01,24.035,322.5964286,107.9285714,91.21428571,6.565393789,43.1043956,14,R,2018,8
39656,39656,WA,2018-08-02,49.69882353,316.8029412,108.55882350000002,87.17647059,7.609494842999999,57.90441176,17,R,2018,8
39657,39657,WA,2018-08-03,51.45833333,313.95,73.68888889,84.0,7.888934917,62.23529412,18,R,2018,8
39658,39658,WA,2018-08-04,45.31266667,318.4916667,57.21,89.6,8.755687807000001,76.66206897,30,R,2018,8
39659,39659,WA,2018-08-05,21.32307692,327.4192308000001,75.35384615,90.07692308,5.978594295,35.74358974,13,R,2018,8
39660,39660,WA,2018-08-06,44.98,324.5671875,71.428125,90.75,7.841165154,61.48387097,32,R,2018,8
39661,39661,WA,2018-08-07,74.02027778,321.5638889,71.74444444,87.22222222,7.430097523,55.20634921,36,R,2018,8
39662,39662,WA,2018-08-08,95.14333333,320.9148148,117.77037040000002,85.40740741,5.699252713,32.48148148,27,R,2018,8
39663,39663,WA,2018-08-09,133.0666667,320.3739583,145.06875,89.54166667,7.8900916410000015,62.2535461,48,R,2018,8
39664,39664,WA,2018-08-10,141.5144681,328.35744680000005,194.9957447,90.74468085,8.758767248,76.7160037,47,R,2018,8
39665,39665,WA,2018-08-11,254.8630872,319.6362416,79.6,90.48322148,8.238508808999999,67.87302739,149,R,2018,8
39666,39666,WA,2018-08-12,173.78623190000005,326.2543478,140.5072464,90.05797101,8.90453298,79.29070759,69,R,2018,8
39667,39667,WA,2018-08-13,218.091871,323.1616129,79.31483871,89.68387097,8.170071165,66.75006284,155,R,2018,8
39668,39668,WA,2018-08-14,211.7190476,324.9457143,99.29047619,89.52380952,9.113699787,83.05952381,105,R,2018,8
39669,39669,WA,2018-08-15,137.41071430000002,320.8064286,67.72142857,86.84285714,7.8382852939999985,61.43871636,70,R,2018,8
39670,39670,WA,2018-08-16,136.3533784,323.14459460000006,84.0027027,91.05405405,8.682989025,75.39429841,74,R,2018,8
39671,39671,WA,2018-08-17,119.815,323.0640625,76.6328125,89.328125,7.479187392,55.93824405,64,R,2018,8
39672,39672,WA,2018-08-18,323.442,324.3034483,169.5903448,91.62758621,7.944201962999999,63.11034483,145,R,2018,8
39673,39673,WA,2018-08-19,390.9572881,330.1912429,146.02655369999997,91.36723164,8.073219598,65.17687468,177,R,2018,8
39674,39674,WA,2018-08-20,106.4215625,319.7804687,53.83125,87.40625,7.241237177999999,52.43551587,64,R,2018,8
39675,39675,WA,2018-08-21,238.122439,334.60528460000006,152.5439024,91.95934959,8.150629438,66.43276023,123,R,2018,8
39676,39676,WA,2018-08-22,268.6666667,323.5203252,112.1414634,91.16260163,8.03514206,64.56350793,123,R,2018,8
39677,39677,WA,2018-08-23,142.5824719,329.1370787,96.4741573,88.78651685,7.692191894,59.16981614,89,R,2018,8
39678,39678,WA,2018-08-24,373.71824,326.0404,203.5592,92.576,7.745200387000001,59.98812903,125,R,2018,8
39679,39679,WA,2018-08-25,374.7290821,329.8024155,147.22657,92.37681159,8.212176815,67.43984804,207,R,2018,8
39680,39680,WA,2018-08-26,187.34,326.49642860000006,100.1559524,90.02380952,8.743984081,76.45725759999998,84,R,2018,8
39681,39681,WA,2018-08-27,158.7425,325.95375,104.92,91.7,7.887500125,62.21265823,80,R,2018,8
39682,39682,WA,2018-08-28,110.70583329999998,326.815,78.55666667,87.76666667,8.259286846,68.21581921,60,R,2018,8
39683,39683,WA,2018-08-29,67.71391304,324.3869565,71.18695652,88.69565217,8.010741581,64.17198068,46,R,2018,8
39684,39684,WA,2018-08-30,41.43642857,324.2375,62.00714286,86.42857143,8.230154902999999,67.73544974,28,R,2018,8
39685,39685,WA,2018-08-31,142.09,318.8655172,87.07586207,90.03448276,8.640917587,74.66545675,58,R,2018,8
39686,39686,WA,2018-09-01,110.1762295,319.6795082,71.48360656,91.73770492,8.997965769,80.96338798,61,R,2018,9
39687,39687,WA,2018-09-02,171.7412698,323.2420635,85.32698413,88.47619048,7.975480859,63.60829493,63,R,2018,9
39688,39688,WA,2018-09-03,212.6507547,327.6693396,85.10471698,90.00943396,7.823645823,61.20943396,106,R,2018,9
39689,39689,WA,2018-09-04,254.4061682,329.1280374,143.97943930000002,92.29906542,8.327285174,69.34367836,107,R,2018,9
39690,39690,WA,2018-09-05,333.5871895,324.9346405,135.9888889,91.62745098,7.580170073,57.45897833,153,R,2018,9
39691,39691,WA,2018-09-06,181.991,325.26875,108.09875,89.825,8.535517752,72.85506329,80,R,2018,9
39692,39692,WA,2018-09-07,150.35675680000003,330.8871622,122.4,91.47297297,8.136208556,66.19788967,74,R,2018,9
39693,39693,WA,2018-09-08,119.7322951,323.7942623,81.21639344,90.60655738,8.287095769,68.67595628,61,R,2018,9
39694,39694,WA,2018-09-09,355.1118421,323.3184211,111.4828947,90.91447368,7.910043979,62.56879575,152,R,2018,9
39695,39695,WA,2018-09-10,399.5963636,320.7984848000001,93.70484848,90.92121212,8.378971849,70.20716925,165,R,2018,9
39696,39696,WA,2018-09-11,490.3331034,327.4899425,167.745977,91.06896552,7.547603231,56.96631453,174,R,2018,9
39697,39697,WA,2018-09-12,218.1352083,321.1234375,72.040625,87.58333333,7.251376155,52.58245614,96,R,2018,9
39698,39698,WA,2018-09-13,236.21788140000004,333.1940678,120.1966102,91.38983051,8.179643169,66.90656236,118,R,2018,9
39699,39699,WA,2018-09-14,521.2153425,321.5717466,119.3890411,93.90068493,7.330705526,53.73924352,292,R,2018,9
39700,39700,WA,2018-09-15,526.8375419,321.45921789999994,128.5441341,91.05027933,8.557324048,73.22779487,179,R,2018,9
39701,39701,WA,2018-09-16,275.598835,321.0995146,110.4699029,90.88349515,8.445094841,71.31962688,103,R,2018,9
39702,39702,WA,2018-09-17,186.7465753,332.4044521,105.0773973,92.10273973,8.266867357,68.34109589,146,R,2018,9
39703,39703,WA,2018-09-18,221.7657895,324.8631579,159.5802632,90.38157895,7.431405618999999,55.22578947,76,R,2018,9
39704,39704,WA,2018-09-19,163.5012658,320.8544304,88.28227848,88.70886076,8.635276336,74.56799740000002,79,R,2018,9
39705,39705,WA,2018-09-20,151.36981819999997,315.8409091,100.9072727,91.4,8.07969563,65.28148148,55,R,2018,9
39706,39706,WA,2018-09-21,364.2896552,321.6576355,90.23103448,92.62068966,7.824116406,61.21679754,203,R,2018,9
39707,39707,WA,2018-09-22,213.3254118,330.24,119.3141176,90.54117647,7.985929502999999,63.77507003,85,R,2018,9
39708,39708,WA,2018-09-23,240.3167532,321.8899351,66.51753247,90.75974026,8.298401448,68.8634666,154,R,2018,9
39709,39709,WA,2018-09-24,322.2872368,332.8598684,127.8736842,91.66447368,8.242149851,67.93303416,152,R,2018,9
39710,39710,WA,2018-09-25,356.3375,331.5544444,119.0938889,90.53333333,8.157253343999999,66.54078212,180,R,2018,9
39711,39711,WA,2018-09-26,272.2939837,326.4613821000001,110.3829268,91.38211382,8.274511848,68.46754631,123,R,2018,9
39712,39712,WA,2018-09-27,314.5990217,320.4315217,104.5891304,88.96739129999997,8.466418586,71.68024367,92,R,2018,9
39713,39713,WA,2018-09-28,283.6163462,323.725,313.6442308,92.19230769,8.206174472999999,67.34129948,104,R,2018,9
39714,39714,WA,2018-09-29,71.13529412,337.1147059,145.50294119999995,91.91176471,7.296190982000001,53.23440285,34,R,2018,9
39715,39715,WA,2018-09-30,111.0432836,320.0985075000001,76.44925373,90.68656716,8.126292821,66.03663501,67,R,2018,9
39716,39716,WA,2018-10-01,156.16,329.8664286,112.4428571,93.07142857,7.996958532000001,63.95134576,70,R,2018,10
39717,39717,WA,2018-10-02,85.43421053,327.145614,71.90175439,89.50877193,7.713908605,59.50438596,57,R,2018,10
39718,39718,WA,2018-10-03,124.38269840000002,326.231746,83.74444444,88.77777778,6.373950121,40.62724014,63,R,2018,10
39719,39719,WA,2018-10-04,306.2420339,323.2822034,141.2237288,91.71186441,7.910937679,62.58293496,118,R,2018,10
39720,39720,WA,2018-10-05,688.2008632999998,331.8821942,253.5989209,93.84892086,7.274815535,52.92294107,278,R,2018,10
39721,39721,WA,2018-10-06,470.7169036,334.31370560000005,178.648731,92.46700508,7.4481320539999984,55.47467109,197,R,2018,10
39722,39722,WA,2018-10-07,1380.8475,324.8341429,151.11700000000005,94.94714286,7.286988844,53.10020642,700,R,2018,10
39723,39723,WA,2018-10-08,1374.444375,335.4648438,161.548125,93.3921875,7.965355436,63.44688723,640,R,2018,10
39724,39724,WA,2018-10-09,1239.279592,326.9892393,204.67718,92.24118738,8.195411451,67.16476885,539,R,2018,10
39725,39725,WA,2018-10-10,1037.252308,323.4779352,169.53866399999995,93.44129555,7.904834267999999,62.48640481,494,R,2018,10
39726,39726,WA,2018-10-11,4299.097446,333.8816406,241.3116587,92.72355769,7.779772272000001,60.52485661,1664,R,2018,10
39727,39727,WA,2018-10-12,2984.616947,332.1030529,202.4706627,92.47877885,7.966170331,63.45986974,1343,R,2018,10
39728,39728,WA,2018-10-13,2152.723497,336.90949910000006,166.7531191,92.05860113,8.02493552,64.39959009,1058,R,2018,10
39729,39729,WA,2018-10-14,2633.394866,323.9629584,131.4431948,92.48981255,8.144325312000001,66.33003479,1227,R,2018,10
39730,39730,WA,2018-10-15,1957.666167,334.6767162,166.0363844,91.73112128,7.920843607999999,62.73976346,874,R,2018,10
39731,39731,WA,2018-10-16,2202.027273,329.7060606,135.95082250000002,92.56969697,7.888803651,62.23322305,1155,R,2018,10
39732,39732,WA,2018-10-17,1758.747662,333.3240909,145.7279221,92.26623377,8.038627653999999,64.61953456,770,R,2018,10
39733,39733,WA,2018-10-18,4280.852379999998,335.3394861,286.220319,94.31187242,7.469217023,55.78920293,1693,R,2018,10
39734,39734,WA,2018-10-19,1055.0,331.7619048,158.5199134,92.14935065,7.777365067000001,60.48740739,462,R,2018,10
39735,39735,WA,2018-10-20,1085.3228,331.3107368000001,146.1562105,91.51789474,7.806818113999999,60.94640906,475,R,2018,10
39736,39736,WA,2018-10-21,1585.123864,335.7942429,197.9435331,92.97003155,7.647902437000001,58.49041169,634,R,2018,10
39737,39737,WA,2018-10-22,447.1220833,334.9547917,123.1458333,92.53333333,8.144031193,66.32524407,240,R,2018,10
39738,39738,WA,2018-10-23,679.7011173,328.6173184,124.6592179,90.81284916,8.348578922,69.69877001,358,R,2018,10
39739,39739,WA,2018-10-24,815.5865873,343.4708333000001,166.2946429,93.36507937,7.809463775,60.98772445,504,R,2018,10
39740,39740,WA,2018-10-25,499.5037818,323.5416364,120.7610909,90.88727273,8.290242584,68.7281221,275,R,2018,10
39741,39741,WA,2018-10-26,904.5702381,329.4825397,185.6785714,92.57936508,7.659899205,58.67405583,378,R,2018,10
39742,39742,WA,2018-10-27,1442.503741,324.8968066,172.0642336,91.74635036,7.950457048,63.20976728,548,R,2018,10
39743,39743,WA,2018-10-28,1441.597828,328.0636143000001,124.4938412,92.04376013,8.031777237,64.50944558,617,R,2018,10
39744,39744,WA,2018-10-29,1171.643905,330.1380952,151.4202381,91.03333333,8.177846163,66.87716786,420,R,2018,10
39745,39745,WA,2018-10-30,1254.772577,328.6403535,129.2248895,93.20913108,8.101158316,65.62876606,679,R,2018,10
39746,39746,WA,2018-10-31,812.7724528,333.3443396,165.1767296,92.01572327,8.015545107000001,64.24896336,318,R,2018,10
39747,39747,WA,2018-11-01,1432.583028,321.6203555,94.75963303,92.35894495,8.023691257000001,64.37962139,872,R,2018,11
39748,39748,WA,2018-11-02,1319.726897,332.6594417,147.9602627,91.86863711,7.826604737999999,61.25574173,609,R,2018,11
39749,39749,WA,2018-11-03,1121.931456,321.0127193,98.6945614,92.40175439,8.150064233,66.423547,570,R,2018,11
39750,39750,WA,2018-11-04,1216.314935,326.0892857,115.4803571,91.9788961,8.218630991,67.54589536,616,R,2018,11
39751,39751,WA,2018-11-05,954.2423077,330.1381868,199.9173077,92.4478022,8.439708102,71.22867284,364,R,2018,11
39752,39752,WA,2018-11-06,1122.461475,327.3064176000001,142.6766284,91.40804598,8.226646257999999,67.67770865,522,R,2018,11
39753,39753,WA,2018-11-07,1688.915678,331.8154247,160.9314456,91.37853949,7.974198221,63.58783727,671,R,2018,11
39754,39754,WA,2018-11-08,949.8689565,337.2966667,166.0784058,92.21449275,7.930966213,62.90022507,690,R,2018,11
39755,39755,WA,2018-11-09,490.0411905,328.821131,195.2505952,91.88095238,7.617981819,58.03364699,168,R,2018,11
39756,39756,WA,2018-11-10,1316.998638,327.3248109,135.3078669,92.24962179,7.978172154,63.65123092,661,R,2018,11
39757,39757,WA,2018-11-11,1079.297449,333.81103239999993,143.98340080000003,91.5242915,8.033298917,64.53389148,494,R,2018,11
39758,39758,WA,2018-11-12,1267.652412,324.50852389999994,213.5550936,91.95426195,8.135185124,66.18123701,481,R,2018,11
39759,39759,WA,2018-11-13,790.2096477000001,325.8857724,101.1235772,89.85907859,8.480904396,71.92573937,369,R,2018,11
39760,39760,WA,2018-11-14,1033.0925539999996,326.6366154,192.9107692,93.25538462,7.960900415,63.37593542,325,R,2018,11
39761,39761,WA,2018-11-15,1243.991346,330.6508642,136.9895062,91.95555556,8.303453643,68.94734240000001,810,R,2018,11
39762,39762,WA,2018-11-16,596.9428837,331.0297674,331.8353488,92.30697674,7.638973953,58.35392306,215,R,2018,11
39763,39763,WA,2018-11-17,372.5734314,322.9867647,68.76911765,89.28921569,8.527537622999999,72.7188979,204,R,2018,11
39764,39764,WA,2018-11-18,438.28427180000006,325.611165,96.52669903,90.21359223,7.996524227,63.94439972,206,R,2018,11
39765,39765,WA,2018-11-19,1296.209762,326.7861111,214.8478175,93.36904762,8.070188759,65.12794661,504,R,2018,11
39766,39766,WA,2018-11-20,982.5727838,327.1882432,169.177027,92.07027027,8.340675297999999,69.56686443,370,R,2018,11
39767,39767,WA,2018-11-21,932.3060377,329.4685984,144.2172507,91.15902965,8.532230983,72.79896554,371,R,2018,11
39768,39768,WA,2018-11-22,1153.754268,331.7440552,184.72420380000003,92.1656051,8.2331818,67.78528256,471,R,2018,11
39769,39769,WA,2018-11-23,633.6905155000002,335.4135739,158.8701031,91.5532646,7.936368578,62.98594620000001,291,R,2018,11
39770,39770,WA,2018-11-24,535.7806635,331.74928910000006,170.5890995,91.8056872,7.971685958999998,63.54777703,211,R,2018,11
39771,39771,WA,2018-11-25,549.6371134,341.112543,178.5508591,93.81786942,7.182197118,51.58395544,291,R,2018,11
39772,39772,WA,2018-11-26,938.3163636,323.7409091,142.8659091,91.09415584,8.146514508,66.36569863,308,R,2018,11
39773,39773,WA,2018-11-27,337.6796985,336.2746231000001,125.2301508,92.25125628,8.088974035,65.43150094,199,R,2018,11
39774,39774,WA,2018-11-28,282.6710191,330.1617834,90.88853503,90.43949045,8.468143607,71.70945615,157,R,2018,11
39775,39775,WA,2018-11-29,135.8682692,325.1076923,84.68076923,87.48076923,7.309650845,53.43099548,52,R,2018,11
39776,39776,WA,2018-11-30,172.5333871,326.1193548,117.9080645,88.43548387,6.7838307470000005,46.0203596,62,R,2018,11
39777,39777,WA,2018-12-01,623.9139623,323.2735849,115.7211321,90.3245283,7.982957834,63.72761578,265,R,2018,12
39778,39778,WA,2018-12-02,360.4274126,330.3402098,124.6958042,90.29370629,8.090014857,65.44834039,143,R,2018,12
39779,39779,WA,2018-12-03,405.5279693,326.1388889,77.17586207,89.53256705,8.223552756,67.62681992,261,R,2018,12
39780,39780,WA,2018-12-04,417.7242857,326.9711735,108.6581633,91.21938776,7.992806486,63.88495552,196,R,2018,12
39781,39781,WA,2018-12-05,706.2377778,327.1301347,168.3511785,92.05723906,8.191959418,67.10819911,297,R,2018,12
39782,39782,WA,2018-12-06,1192.481794,326.3811069,146.2545802,92.03244275,8.00626529,64.10028389,524,R,2018,12
39783,39783,WA,2018-12-07,1099.195651,327.7518006,172.0509695,90.29916898,8.121933567000001,65.96580486,361,R,2018,12
39784,39784,WA,2018-12-08,1182.439625,334.5729642,151.71368080000005,92.45928339,7.7863479139999985,60.62721384,614,R,2018,12
39785,39785,WA,2018-12-09,410.7729412,328.1920814,80.05565611,89.35746606,8.427433606000001,71.02163719,221,R,2018,12
39786,39786,WA,2018-12-10,605.3118548,325.7224462,93.48306452,91.48655914,8.437327664,71.18849809999998,372,R,2018,12
39787,39787,WA,2018-12-11,785.1518256,326.3963215,128.45749320000002,92.08991826,8.012973207,64.20773961,367,R,2018,12
39788,39788,WA,2018-12-12,802.2542462,330.8356784,107.7015075,90.96482412,8.302454424,68.93074947,398,R,2018,12
39789,39789,WA,2018-12-13,771.9066667000002,327.6417417,124.3861862,91.60960961,8.029172947000001,64.46761822,333,R,2018,12
39790,39790,WA,2018-12-14,245.901194,330.7279851,82.47462687,91.29104478,7.667747733,58.79435529,134,R,2018,12
39791,39791,WA,2018-12-15,499.39168319999993,329.5264851,165.60841580000005,92.6980198,7.889340125,62.24168760000001,202,R,2018,12
39792,39792,WA,2018-12-16,143.903,332.531875,69.5275,90.35,8.044339153,64.71139241,80,R,2018,12
39793,39793,WA,2018-12-17,146.2166667,324.4166667,153.085,89.45,8.085192576,65.37033898,60,R,2018,12
39794,39794,WA,2018-12-18,77.12372093,334.7720930000001,87.96046512,89.65116279,8.274699594,68.47065338,43,R,2018,12
39795,39795,WA,2018-12-19,121.1701639,321.1057377,62.72622951,88.39344262,8.624149597999999,74.37595628,61,R,2018,12
39796,39796,WA,2018-12-20,147.4468085,340.068617,113.3617021,92.0106383,7.720235497999999,59.60203615,94,R,2018,12
39797,39797,WA,2018-12-21,130.3014706,332.0830882,113.4573529,90.36764706,8.195201384,67.16132572,68,R,2018,12
39798,39798,WA,2018-12-22,177.8745313,337.3039063,395.2234375,92.328125,8.699671016,75.68427579,64,R,2018,12
39799,39799,WA,2018-12-23,56.36179487,334.2025641,79.46666667,91.66666667,8.079647377999999,65.28070175,39,R,2018,12
39800,39800,WA,2018-12-24,337.339486,324.5453271,62.93598131,92.20560748,8.132977347,66.14532052,214,R,2018,12
39801,39801,WA,2018-12-25,588.9371585,333.9530055,184.7349727,93.61748634,7.1380515870000005,50.95178046,183,R,2018,12
39802,39802,WA,2018-12-26,190.4770297,329.159901,100.4940594,91.1980198,7.512682347,56.44039604,101,R,2018,12
39803,39803,WA,2018-12-27,522.496,327.4159091,107.6463636,95.05757576,7.155652442999999,51.20336189,330,R,2018,12
39804,39804,WA,2018-12-28,393.8461538,328.11758239999995,86.51263736,91.16483516,7.540335347999999,56.85665715,182,R,2018,12
39805,39805,WA,2018-12-29,580.7172477000001,325.5978593000001,80.64006116,92.01223242,8.169213317999999,66.73604623,327,R,2018,12
39806,39806,WA,2018-12-30,581.3141728999999,332.3223684,154.80112780000005,92.43984962,8.006963382999999,64.11146262,266,R,2018,12
39807,39807,WA,2018-12-31,328.724,332.2234375,119.41375,92.8125,7.77610232,60.4677673,160,R,2018,12
39808,39808,WA,2019-01-01,605.7362082000002,321.4349442,87.56394052,92.43122677,8.052064187000001,64.83573767,269,R,2019,1
39809,39809,WA,2019-01-02,4030.422535,330.7150852,302.4831727,94.32320237,7.396019247999999,54.70110072,1349,R,2019,1
39810,39810,WA,2019-01-03,1561.854986,331.6450408,120.0368207,93.25407609,7.862724232000001,61.82243234,736,R,2019,1
39811,39811,WA,2019-01-04,532.4731077,330.8843077,100.1809231,91.36615385,7.993328177,63.89329535,325,R,2019,1
39812,39812,WA,2019-01-05,681.2807357999999,330.3204013,112.3916388,91.37123746,7.789554321000002,60.67715652,299,R,2019,1
39813,39813,WA,2019-01-06,479.1773663,328.5187243000001,90.39012346,90.97530864,7.961646662000001,63.38781757,243,R,2019,1
39814,39814,WA,2019-01-07,737.1063212,334.13626939999995,169.8629534,93.38341969,7.797977407999999,60.80845165,386,R,2019,1
39815,39815,WA,2019-01-08,1072.699474,334.5604167,125.18355259999998,92.10745614,7.902946265,62.45655967,456,R,2019,1
39816,39816,WA,2019-01-09,897.3826303,330.7646402,164.0900744,93.29032258,7.5090380460000015,56.38565238,403,R,2019,1
39817,39817,WA,2019-01-10,1260.48486,340.2163551000001,164.4862928,94.40498442,7.489223047999999,56.08846186,642,R,2019,1
39818,39818,WA,2019-01-11,976.4453893,331.3265369,113.35,93.12909836,7.666142904,58.76974703,488,R,2019,1
39819,39819,WA,2019-01-12,794.4026726,344.3776169,173.4868597,94.0155902,7.545825902000001,56.93948855,449,R,2019,1
39820,39820,WA,2019-01-13,757.937093,336.9533721,158.1053488,93.68372093,7.324160301,53.64332412,430,R,2019,1
39821,39821,WA,2019-01-14,845.120092,335.4203988,182.5711656,93.24846626,7.924814821,62.80268995,326,R,2019,1
39822,39822,WA,2019-01-15,300.0670833000001,334.1461806000001,132.4340278,91.36805556,7.7186057360000015,59.57687451,144,R,2019,1
39823,39823,WA,2019-01-16,643.0163742999998,331.2763158,387.3152047,91.99415205,7.956127551,63.29996559999999,171,R,2019,1
39824,39824,WA,2019-01-17,567.5564747999998,333.4350719,189.171223,94.82374101,7.508926892000001,56.38398307,278,R,2019,1
39825,39825,WA,2019-01-18,464.7754545,327.392246,142.74812830000005,91.06951872,7.68747629,59.0972917,187,R,2019,1
39826,39826,WA,2019-01-19,332.6035545,332.8561611,106.6947867,93.54028436,7.719612494,59.59241706,211,R,2019,1
39827,39827,WA,2019-01-20,329.371049,329.9926573,114.2251748,90.72727273,7.346726605,53.97439181,143,R,2019,1
39828,39828,WA,2019-01-21,361.1654645,337.1852459,183.2677596,93.2295082,7.768052585,60.34264097,183,R,2019,1
39829,39829,WA,2019-01-22,463.05670210000005,339.5746454,201.3953901,95.06028369,6.923058377,47.92873729,282,R,2019,1
39830,39830,WA,2019-01-23,461.4580292,332.4489051000001,310.3452555,92.2189781,8.37074328,70.06934307,137,R,2019,1
39831,39831,WA,2019-01-24,160.9028571,336.842381,158.2180952,93.98095238,7.285365933,53.07655678,105,R,2019,1
39832,39832,WA,2019-01-25,45.11,314.1710526,46.64210526,85.63157895,8.712765388,75.9122807,19,R,2019,1
39833,39833,WA,2019-01-26,59.541,332.22875,92.4975,93.775,7.460966803,55.66602564,40,R,2019,1
39834,39834,WA,2019-01-27,54.7826087,334.3413043,194.8130435,94.65217391,6.242149219,38.96442688,23,R,2019,1
39835,39835,WA,2019-01-28,225.5851304,331.4304348,161.3356522,93.82608696,8.102697049,65.65369947,115,R,2019,1
39836,39836,WA,2019-01-29,247.2088235,344.5642857,297.1605042,95.03361345,7.328760125,53.71072497,119,R,2019,1
39837,39837,WA,2019-01-30,88.96615385,317.9692308,66.03589744,86.92307692,8.682664566,75.38866397,39,R,2019,1
39838,39838,WA,2019-01-31,148.2697674,336.1906977,148.2988372,93.02325581,8.125452739,66.02298222,86,R,2019,1
39839,39839,WA,2019-02-01,95.83932203,320.929661,66.03728814,93.96610169,7.757012626,60.17124489,59,R,2019,2
39840,39840,WA,2019-02-02,329.57572989999994,353.3113139,277.58722630000005,95.03284672,7.369053293999999,54.30294645,274,R,2019,2
39841,39841,WA,2019-02-03,127.0661111,329.04305560000006,142.6638889,90.75,7.318762581,53.56428571,36,R,2019,2
39842,39842,WA,2019-02-04,68.90590909,327.3534091,91.31136364,92.70454545,7.39131969,54.63160677,44,R,2019,2
39843,39843,WA,2019-02-05,165.76051719999995,324.4060345000001,113.1310345,92.79310345,7.383620137999999,54.51784634,58,R,2019,2
39844,39844,WA,2019-02-06,76.43769231,327.4307692,179.5692308,92.07692308,9.256016754,85.67384615,26,R,2019,2
39845,39845,WA,2019-02-07,70.64085714,325.7114286000001,79.34857143,91.05714286,9.492854456,90.11428571,35,R,2019,2
39846,39846,WA,2019-02-08,69.45066667,323.5933333,86.54666667,86.93333333,7.506012915,56.34022989,30,R,2019,2
39847,39847,WA,2019-02-09,19.764,326.205,101.49,89.1,7.50481327,56.32222222,10,R,2019,2
39848,39848,WA,2019-02-10,115.442,322.8955556,153.9111111,92.57777778,6.910100936,47.74949495,45,R,2019,2
39849,39849,WA,2019-02-11,82.10347826,339.3934783,157.173913,92.7173913,8.215603159,67.49613527,46,R,2019,2
39850,39850,WA,2019-02-12,16.53666667,318.8416667,51.2,84.0,8.294576541,68.8,6,R,2019,2
39851,39851,WA,2019-02-13,31.98,324.0795455,47.90454545,90.13636364,8.503755218,72.31385281,22,R,2019,2
39852,39852,WA,2019-02-14,164.9397183,327.7211268000001,124.7943662,91.29577465,9.195331682,84.55412475,71,R,2019,2
39853,39853,WA,2019-02-15,751.6540722,323.5253866000001,129.18917530000002,93.53350515,7.721670642,59.6241975,388,R,2019,2
39854,39854,WA,2019-02-16,1333.122386,341.8309659,213.7741477,94.328125,7.494066227999999,56.16102863,704,R,2019,2
39855,39855,WA,2019-02-17,244.5061224,324.3132653,100.3928571,88.96938776,8.249278732999999,68.05059962,98,R,2019,2
39856,39856,WA,2019-02-18,160.59626369999995,327.9082418,95.05824176,91.62637363,8.332864456,69.43663004,91,R,2019,2
39857,39857,WA,2019-02-19,246.9957265,323.7440171,104.9675214,91.88888889,8.384897937,70.30651341,117,R,2019,2
39858,39858,WA,2019-02-20,334.6483412,329.7372038000001,94.17393365,92.33175355,8.058942756,64.94655834,211,R,2019,2
39859,39859,WA,2019-02-21,1122.622741,336.1206564,233.2592664,94.21042471,7.420769602000001,55.06782148,518,R,2019,2
39860,39860,WA,2019-02-22,1636.092368,334.242911,254.9638009,94.2413273,7.605192577,57.83895413,663,R,2019,2
