Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Region
2006-05-28,123.6,314.803125,77.64375,84.8125,WA
2006-05-29,20.832,317.615,69.51,89.0,WA
2006-05-30,90.44266667,318.0122222,58.09333333,86.11111111,WA
2006-05-31,78.92825,316.64875,76.1375,86.675,WA
2006-06-01,57.19846154,315.7576923,46.83076923,81.65384615,WA
2006-06-02,107.7135185,316.7453704,74.20555556,85.11111111,WA
2006-06-03,62.23,317.5607143000001,64.32142857,85.17857143,WA
2006-06-04,44.16533333,314.7233333000001,48.74333333,86.73333333,WA
2006-06-05,109.9694444,315.2231481,60.35740741,85.44444444,WA
2006-06-06,90.24,313.6014286,95.32571429,84.54285714,WA
2006-06-07,22.064,309.8966667,48.42,85.4,WA
2006-06-08,45.90384615,315.2019231,48.54230769,86.07692308,WA
2006-06-09,23.97333333,318.2809524,44.20952381,85.57142857,WA
2006-06-10,47.39294118,319.96911760000006,53.32647059,87.20588235,WA
2006-06-11,35.37517241,312.0913793,31.03448276,83.62068966,WA
2006-06-12,77.24871795,318.0653846,86.62051282,87.33333333,WA
2006-06-13,52.39,315.3630435,61.54347826,84.47826087,WA
2006-06-14,79.6484,315.3540000000001,63.706,86.48,WA
2006-06-15,129.0830769,310.8653846,89.65128205,88.51282051,WA
2006-06-16,79.48636364,322.1590909,92.79090909,89.07272727,WA
2006-06-17,87.75,314.7483333,71.39666667,86.2,WA
2006-06-18,107.4748889,316.1911111,96.93111111,88.02222222,WA
2006-06-19,78.81461538,323.9153846000001,73.30384615,88.38461538,WA
2006-06-20,37.18,310.4866667,57.33333333,86.86666667,WA
2006-06-21,51.87,321.1068182,81.52272727,87.27272727,WA
2006-06-22,61.258,317.175,103.64,85.5,WA
2006-06-23,60.56852941,313.7558824,46.81470588,84.14705882,WA
2006-06-24,63.08942857,317.8057143000001,64.47428571,88.8,WA
2006-06-25,129.1022857,320.5642857,91.50571429,89.21428571,WA
2006-06-26,129.1690909,322.0393939,73.84545455,87.18181818,WA
2006-06-27,34.74210526,319.8605263,72.47894737,86.21052632,WA
2006-06-28,33.8208,318.21,38.88800000000001,86.28,WA
2006-06-29,37.13428571,318.6785713999999,62.03809524,85.71428571,WA
2006-06-30,23.69230769,316.4115385,91.56153846,86.23076923,WA
2006-07-01,20.82666667,317.9875,53.80833333,88.41666667,WA
2006-07-02,77.70285714,315.3214286000001,105.7571429,83.28571429,WA
2006-07-03,18.84,320.11,66.83,92.0,WA
2006-07-04,100.2488095,318.2869048,126.3261905,87.35714286,WA
2006-07-05,28.00615385,311.3961538000001,54.8,88.15384615,WA
2006-07-06,143.45,320.2903509,173.4105263,91.38596491,WA
2006-07-07,160.2320213,326.4414894,145.6180851,88.61702128,WA
2006-07-08,100.6952381,328.0833333,154.6952381,89.69047619,WA
2006-07-09,88.5675,320.4693182,61.20454545,86.38636364,WA
2006-07-10,296.2744086,321.0763441000001,173.8795699,92.79569892,WA
2006-07-11,206.90571430000003,316.4933673,92.36836735,90.48979592,WA
2006-07-12,21.13578947,323.43947369999995,77.85263158,87.15789474,WA
2006-07-13,24.69833333,313.225,55.23333333,85.16666667,WA
2006-07-14,33.15176471,319.2823529,74.15294118,85.88235294,WA
2006-07-15,13.2,318.9285713999999,87.7,92.57142857,WA
2006-07-16,34.265,315.0895833,59.42916667,92.58333333,WA
2006-07-17,53.475,315.90625,84.84375,84.3125,WA
2006-07-18,98.8734375,313.5265625,87.25,83.34375,WA
2006-07-19,68.03225806,322.3177419,119.6677419,88.77419355,WA
2006-07-20,2.31,315.575,28.15,82.5,WA
2006-07-21,13.53666667,322.9041667,37.59166667,84.83333333,WA
2006-07-22,19.67714286,316.37857139999994,74.28571429,82.28571429,WA
2006-07-23,89.33302326,326.6686047,112.6744186,89.37209302,WA
2006-07-24,58.53866667,314.28,74.58666667,82.53333333,WA
2006-07-25,72.10666667,321.8393939,84.34242424,87.93939394,WA
2006-07-26,43.80933333,311.4833333,69.02666667,85.26666667,WA
2006-07-27,60.475,317.8477273000001,96.48636364,86.36363636,WA
2006-07-28,46.17741935,327.6677418999999,76.81612903,89.61290323,WA
2006-07-29,130.7016129,318.8758065,140.4741935,84.4516129,WA
2006-07-30,117.5801493,321.6820896000001,59.83432836,88.28358209,WA
2006-07-31,160.0342105,320.3403509,164.8701754,94.01754386,WA
2006-08-01,99.5925,318.7903846000001,58.26538462,88.51923077,WA
2006-08-02,78.86125,325.3234375,111.53125,89.1875,WA
2006-08-03,289.2739394,326.4628788,136.0106061,90.68939394,WA
2006-08-04,114.7472727,329.8696970000001,89.50303029999998,90.46969697,WA
2006-08-05,97.32,317.9604167,80.17291667,88.70833333,WA
2006-08-06,99.69344262,322.7918033,58.99344262,86.60655738,WA
2006-08-07,66.92307692,324.9538462,108.62692309999998,88.42307692,WA
2006-08-08,130.6908197,323.2647541,85.12295082,87.52459016,WA
2006-08-09,128.3865517,326.8698276,95.06724138,88.63793103,WA
2006-08-10,206.4948387,323.2086022,115.5043011,88.84946237,WA
2006-08-11,113.85,327.5335938,78.83125,89.5,WA
2006-08-12,158.96728259999998,326.238587,120.1217391,90.63043478,WA
2006-08-13,426.2764423,327.73413460000006,99.33173077,90.94711538,WA
2006-08-14,356.1251613,328.2270968,128.7877419,91.26451613,WA
2006-08-15,400.6288764,326.3466292,122.1595506,90.58426966,WA
2006-08-16,221.460119,326.1029762,140.2988095,89.91666667,WA
2006-08-17,211.0669159,328.8584112,135.0158879,89.76635514,WA
2006-08-18,182.4025641,334.6803419,99.03760684,91.1965812,WA
2006-08-19,122.6265152,325.6681818,70.53030303,87.68181818,WA
2006-08-20,215.08872180000003,329.7661654,76.92030075,89.81203008,WA
2006-08-21,201.0362791,323.8482558,84.79418605,87.39534884,WA
2006-08-22,268.9996875,329.9933594,101.028125,89.265625,WA
2006-08-23,78.51627907,325.777907,97.88837209,88.6744186,WA
2006-08-24,151.0346809,326.3026596,66.14574468,88.61702128,WA
2006-08-25,347.1757009,320.9528037,151.2121495,92.41121495,WA
2006-08-26,340.5130978,323.63913039999994,97.07771739,92.15217391,WA
2006-08-27,320.6919708000001,323.2416058,100.6138686,90.97080292,WA
2006-08-28,598.9885714,329.1430272,169.9098639,93.56802721,WA
2006-08-29,134.1073171,325.477439,61.18414634,88.51219512,WA
2006-08-30,210.412125,321.051875,95.875,87.8625,WA
2006-08-31,210.922623,332.0163934,119.5377049,91.0,WA
2006-09-01,294.7903509,324.2653509,107.2464912,89.35964912,WA
2006-09-02,520.8212903,325.0764113,100.4104839,91.4233871,WA
2006-09-03,413.7334194,324.81,107.0516129,90.85806452,WA
2006-09-04,468.3831933,321.4460084,113.0953782,90.53361345,WA
2006-09-05,208.2042056,330.1406542,85.0317757,89.0,WA
2006-09-06,159.852,322.69863639999994,65.05545455,89.0,WA
2006-09-07,100.4662295,325.7459016,60.98688525,89.67213115,WA
2006-09-08,226.1095082,319.2352459,87.53278689,90.17213115,WA
2006-09-09,1039.78,325.3450382,138.87290080000002,93.2480916,WA
2006-09-10,1591.672146,328.1228785,193.6224626,91.65723794,WA
2006-09-11,1096.469507,328.9665342,117.7236884,91.44038156,WA
2006-09-12,983.7560733,332.52984289999995,145.6269634,90.90314136,WA
2006-09-13,952.0551624,324.7922222,96.02205128,92.54188034,WA
2006-09-14,941.9676437,328.5502874,127.0100575,91.47701149,WA
2006-09-15,593.5691667,328.4421474,128.7532051,91.70192308,WA
2006-09-16,844.7475806,332.9339862,141.7421659,91.27880184,WA
2006-09-17,1187.4318560000004,323.0693299,151.5953608,92.1185567,WA
2006-09-18,1696.875852,327.8520988,139.0808642,93.19382716,WA
2006-09-19,1404.954897,325.142369,158.04396359999996,90.9977221,WA
2006-09-20,704.4458417999998,325.1084184,100.7048469,90.59183673,WA
2006-09-21,723.528,332.8445,180.8863333,93.97333333,WA
2006-09-22,584.5758457000002,328.5083086,132.59050449999998,92.30267062,WA
2006-09-23,387.4163102,332.2609626,126.9893048,91.68449198,WA
2006-09-24,550.24,328.29578310000005,165.5827309,92.18875502,WA
2006-09-25,409.9615385,330.2331731,135.6206731,91.55769231,WA
2006-09-26,274.89446810000004,331.29574469999994,140.32624109999998,92.25531915,WA
2006-09-27,256.0692568,328.16790539999994,96.29932432,90.52027027,WA
2006-09-28,436.2875,328.77939189999995,244.1966216,90.09459459,WA
2006-09-29,519.5587429,328.3798571000001,103.498,91.14,WA
2006-09-30,269.9251282,335.1544872,112.9237179,92.28846154,WA
2006-10-01,198.9023684,320.5486842,44.52894737,90.19078947,WA
2006-10-02,908.6183333,327.9385417,186.6952381,93.30059524,WA
2006-10-03,971.3563348,330.0572398,166.0167421,93.67873303,WA
2006-10-04,732.9385635,325.9875691000001,123.7356354,90.88121547,WA
2006-10-05,881.0965798000002,331.7436482,188.7364821,92.41368078,WA
2006-10-06,811.3986143,328.6781755,119.1879908,91.42263279,WA
2006-10-07,855.2393443,336.2491803000001,173.8685792,93.13114754,WA
2006-10-08,1109.662932,325.7044173,128.02575190000002,92.56203008,WA
2006-10-09,973.2953071,329.4127764,130.734398,91.04176904,WA
2006-10-10,806.1722365,331.1194087,147.2372751,91.07712082,WA
2006-10-11,677.5910932999999,331.6796,131.1898667,92.184,WA
2006-10-12,290.2572727,325.0734848,99.45833333,92.71212121,WA
2006-10-13,352.0225806,318.8241935,65.12949309,91.28571429,WA
2006-10-14,600.9575,322.2265625,142.1661458,92.04166667,WA
2006-10-15,544.9864865000002,324.4264479,114.02007720000002,90.7027027,WA
2006-10-16,528.4270817,327.9628405,112.6727626,91.97276265,WA
2006-10-17,556.1283582000002,331.1304104,151.30186569999995,92.44402985,WA
2006-10-18,253.4632768,325.5129944,70.34576271,91.05649718,WA
2006-10-19,551.5362963,322.225463,148.5,90.75462963,WA
2006-10-20,729.1450943,325.9875,109.9497642,91.65801887,WA
2006-10-21,694.9867949,322.54871789999993,360.9538462,90.83974359,WA
2006-10-22,449.0909091,327.4270335,183.2741627,92.06698565,WA
2006-10-23,815.9576111,325.4123611,189.3666667,93.69166667,WA
2006-10-24,502.0735094,323.4283019,138.09396230000002,90.20377358,WA
2006-10-25,249.0846316,323.5489474,179.0473684,90.27368421,WA
2006-10-26,195.3987342,324.5221519,116.75696200000002,89.94936709,WA
2006-10-27,255.853211,318.1509174,123.0623853,93.02752294,WA
2006-10-28,142.8147458,320.4788136,82.54067797,91.88135593,WA
2006-10-29,446.19087869999987,325.6801255,112.39790790000002,92.92468619,WA
2006-10-30,365.4828571000001,327.7962585,141.5360544,91.06122449,WA
2006-10-31,253.5542735,319.7115385,99.52136752,91.87179487,WA
2006-11-01,367.8143723,333.1158008999999,124.7450216,92.56277056,WA
2006-11-02,166.4047368,328.7717105,149.05,90.25,WA
2006-11-03,262.7625,328.0007576000001,116.4522727,91.23484848,WA
2006-11-04,474.3736196,325.8564417,214.997546,91.65030675,WA
2006-11-05,703.4301818,330.1712727,212.9141818,92.61090909,WA
2006-11-06,382.4677966,325.2224576000001,126.5228814,92.25423729,WA
2006-11-07,592.7167037,331.4472222,144.5733333,91.85185185,WA
2006-11-08,636.8395167,328.797026,112.6684015,92.34200743,WA
2006-11-09,792.1987949,332.8523077,156.4,92.25641026,WA
2006-11-10,1273.54175,328.978375,268.22375,93.6125,WA
2006-11-11,2003.074834,329.22533260000006,176.0014412,92.9767184,WA
2006-11-12,2540.630843,328.6453652,156.822191,92.30898876,WA
2006-11-13,3298.221756,331.54008589999995,187.4948478,91.93364559,WA
2006-11-14,1984.5433,330.2766502,133.6073892,91.21970443,WA
2006-11-15,1019.110644,324.99641089999994,136.3403465,91.78960396,WA
2006-11-16,2718.460014,330.2133218,125.5458131,92.05467128,WA
2006-11-17,1978.010353,331.9549939,143.44640680000003,91.68574909,WA
2006-11-18,1485.691623,330.56753619999995,133.4943478,91.1173913,WA
2006-11-19,1901.055727,326.7256351000001,121.8667436,91.69976905,WA
2006-11-20,2034.2408,326.72995,122.2918,92.725,WA
2006-11-21,2218.261765,329.3028463,119.0913662,91.79316888,WA
2006-11-22,1743.709053,329.2092593000001,131.9995885,91.32510288,WA
2006-11-23,1722.0688309999996,328.9851852,151.0726852,92.78703704,WA
2006-11-24,1929.860602,330.5798032,144.2722222,93.15162037,WA
2006-11-25,1521.596591,328.0289502,85.30140693,92.63419913,WA
2006-11-26,1297.79605,326.2712382,89.84028213,91.04075235,WA
2006-11-27,1458.771224,328.6003975,118.2313196,90.75993641,WA
2006-11-28,1601.332857,328.1367781,133.8468085,91.86778116,WA
2006-11-29,1320.052486,335.7007597,150.688674,93.48618785,WA
2006-11-30,1619.105236,331.0076248000001,154.7398111,92.41430499,WA
2006-12-01,1162.449882,327.4037402,101.0927165,90.95472441,WA
2006-12-02,844.6173349999998,327.8079462,117.1493888,90.90953545,WA
2006-12-03,538.3195294,327.5266667,102.1188235,90.49803922,WA
2006-12-04,491.4650952,331.8021429,170.4771429,92.64285714,WA
2006-12-05,291.4708571000001,326.2835714,115.4585714,91.01428571,WA
2006-12-06,310.8383942,329.35,114.5518248,90.50364964,WA
2006-12-07,334.3566667,325.0287879,115.6369697,91.88484848,WA
2006-12-08,531.8005350999998,330.8147157,121.7585284,93.39464883,WA
2006-12-09,559.5076068,330.6811966,210.1371795,92.81196581,WA
2006-12-10,448.3999618,326.0755725,93.49122137,92.42748092,WA
2006-12-11,233.9681061,322.7909091,82.72272727,89.38636364,WA
2006-12-12,197.1554545,328.4102273000001,130.7511364,91.89772727,WA
2006-12-13,286.6535135,325.5846847,134.4468468,90.74774775,WA
2006-12-14,123.8829577,326.5859155,90.9971831,91.57746479,WA
2006-12-15,111.6877193,325.75877189999994,76.55263158,88.01754386,WA
2006-12-16,162.7710843,325.9060241,90.59759036,90.21686747,WA
2006-12-17,95.2056338,337.0302817,120.95915490000002,93.01408451,WA
2006-12-18,160.06184209999995,328.5151316,93.14868421,88.60526316,WA
2006-12-19,123.1414894,323.5585106000001,121.7531915,89.93617021,WA
2006-12-20,174.3275,329.3458333000001,128.47083329999998,90.69444444,WA
2006-12-21,217.4075,324.9385417,93.92083333,91.38541667,WA
2006-12-22,187.91,333.37302630000005,221.4223684,92.17105263,WA
2006-12-23,80.83411765,328.125,108.4088235,90.47058824,WA
2006-12-24,112.19,318.17,100.9666667,88.97777778,WA
2006-12-25,276.9535537,329.3293388,143.9760331,93.23966942,WA
2006-12-26,118.261,331.2707143,113.4942857,92.14285714,WA
2006-12-27,269.5405263,334.6481203,121.9969925,94.60902256,WA
2006-12-28,195.3182292,327.6625,112.7125,91.0,WA
2006-12-29,86.75319149,337.5329787,110.0829787,91.57446809,WA
2006-12-30,99.16914894,324.2606383,71.63617021,92.4893617,WA
2006-12-31,74.67525,335.72625,106.49,90.925,WA
2007-01-01,99.12916667,327.75625,475.7875,92.91666667,WA
2007-01-02,42.11318182,331.06363639999995,85.55,88.45454545,WA
2007-01-03,8.125,327.0333333000001,45.23333333,91.5,WA
2007-01-04,5.7120000000000015,312.79,40.36,82.0,WA
2007-01-05,3.84,354.65,353.2,95.0,WA
2007-01-06,3.84,334.0,259.7,98.0,WA
2007-01-07,10.875,345.3875,181.9,93.75,WA
2007-01-08,0.0,0.0,0.0,0.0,WA
2007-01-09,42.99166667,330.2066667,89.49333333,93.5,WA
2007-01-10,17.576,316.05,41.62,92.8,WA
2007-01-11,24.60333333,319.2777778,93.6,87.66666667,WA
2007-01-12,7.28,338.2,212.8333333,96.66666667,WA
2007-01-13,39.39,309.1277778,45.32962963,95.0,WA
2007-01-14,11.68714286,322.5857143,43.95714286,91.28571429,WA
2007-01-15,11.25,323.15,105.2,84.33333333,WA
2007-01-16,5.13,327.15,102.9,87.0,WA
2007-01-17,12.26666667,324.5,123.1666667,86.0,WA
2007-01-18,0.0,0.0,0.0,0.0,WA
2007-01-19,7.28,320.28,37.02,86.0,WA
2007-01-20,27.63266667,330.6233333,74.82666667,90.2,WA
2007-01-21,25.272,331.1,151.02,83.4,WA
2007-01-22,8.533333333,331.7333333,74.1,83.33333333,WA
2007-01-23,31.04,331.09285710000006,93.24285714,81.42857143,WA
2007-01-24,14.66666667,324.8,59.3,88.66666667,WA
2007-01-25,30.456,334.015,167.06,91.5,WA
2007-01-26,71.44,344.9454545,203.1,94.21212121,WA
2007-01-27,63.29230769,324.9865385,181.7423077,92.38461538,WA
2007-01-28,115.3407407,343.2453704,402.35555560000006,95.64814815,WA
2007-01-29,397.5538983,328.975,704.85,95.51694915,WA
2007-01-30,177.9956989,332.1806452,106.2956989,95.16129032,WA
2007-01-31,172.1115385,329.6076923,197.38269230000003,93.15384615,WA
2007-02-01,96.52487805,320.3,57.14634146,91.14634146,WA
2007-02-02,336.5407216,332.6515464,224.614433,92.03092784,WA
2007-02-03,216.7310484,327.4487903,102.3330645,94.75806452,WA
2007-02-04,406.3762376,335.4591584,199.3425743,92.96534653,WA
2007-02-05,262.6175,329.0620536,149.9553571,92.82142857,WA
2007-02-06,26.62692308,330.1346154,82.96923077,88.53846154,WA
2007-02-07,49.362,323.985,67.63,93.2,WA
2007-02-08,60.11052632,329.8921053,172.72105259999995,89.73684211,WA
2007-02-09,101.8377273,317.6568182,73.29772727,91.38636364,WA
2007-02-10,149.4786885,324.7319672,100.6,89.45901639,WA
2007-02-11,135.6850746,318.7641791000001,79.11940299,93.86567164,WA
2007-02-12,257.36558560000003,338.9472973,153.09819819999996,93.03603604,WA
2007-02-13,263.6068,335.269,199.24400000000003,93.47,WA
2007-02-14,236.5,331.6513889,149.8175926,92.64814815,WA
2007-02-15,352.3725547,331.080292,118.4430657,91.44525547,WA
2007-02-16,224.046281,328.2351240000001,91.41157025,91.89256198,WA
2007-02-17,379.21538460000005,329.3815385,108.1353846,92.86666667,WA
2007-02-18,618.7528888999999,323.6574603,96.6168254,91.73015873,WA
2007-02-19,384.214303,331.1639394,115.849697,90.52727273,WA
2007-02-20,393.5904977,326.5079186000001,110.0031674,92.24434389,WA
2007-02-21,453.72463160000007,326.2405263,125.0147368,90.40526316,WA
2007-02-22,153.04962619999995,333.3107477,81.51962617,91.51401869,WA
2007-02-23,147.0684337,332.7746988,117.40240959999998,92.08433735,WA
2007-02-24,69.32941176,324.2073529,73.74705882,90.94117647,WA
2007-02-25,107.0060345,330.4224138,109.1103448,90.31034483,WA
2007-02-26,37.665,316.5071429,61.93571429,88.07142857,WA
2007-02-27,56.35263158,328.0026316000001,105.5342105,92.39473684,WA
2007-02-28,37.49863636,326.0886364,74.14545455,89.5,WA
2007-03-01,6.48,329.86,41.32,86.4,WA
2007-03-02,78.48461538,328.3076923,113.63461540000002,87.88461538,WA
2007-03-03,38.624,322.718,65.096,89.72,WA
2007-03-04,44.63423077,316.3961538000001,42.76923077,89.19230769,WA
2007-03-05,170.6635443,329.8101266000001,170.5848101,92.34177215,WA
2007-03-06,113.4055556,326.502381,113.4015873,92.3968254,WA
2007-03-07,43.12739129999999,339.9,210.2521739,92.39130435,WA
2007-03-08,32.883,331.505,87.475,94.75,WA
2007-03-09,20.64,324.325,79.53333333,83.66666667,WA
2007-03-10,6.3,329.0166667,45.96666667,91.16666667,WA
2007-03-11,0.0,0.0,0.0,0.0,WA
2007-03-12,1.43,320.8,17.7,78.0,WA
2007-03-13,14.05333333,318.7833333000001,42.22222222,82.66666667,WA
2007-03-14,11.01375,325.9125,32.55,84.75,WA
2007-03-15,13.60333333,319.2916667,53.13333333,83.66666667,WA
2007-03-16,7.68,313.4916667,53.26666667,91.83333333,WA
2007-03-17,2.21,314.75,30.9,77.0,WA
2007-03-18,0.0,0.0,0.0,0.0,WA
2007-03-19,1.0,327.65,17.8,81.0,WA
2007-03-20,34.53230769,323.5269231000001,80.04615385,85.76923077,WA
2007-03-21,0.0,0.0,0.0,0.0,WA
2007-03-22,2.86,320.225,36.0,82.5,WA
2007-03-23,2.34,315.55,32.4,78.0,WA
2007-03-24,0.0,0.0,0.0,0.0,WA
2007-03-25,0.0,0.0,0.0,0.0,WA
2007-03-26,7.0,327.2214286,34.62857143,84.71428571,WA
2007-03-27,4.125,308.325,45.5,89.0,WA
2007-03-28,7.625,312.8,57.15,91.0,WA
2007-03-29,29.14388889,318.6388889,62.98333333,88.0,WA
2007-03-30,14.64,307.85625,37.5125,84.75,WA
2007-03-31,9.548,322.18,44.32,84.2,WA
2007-04-01,0.0,0.0,0.0,0.0,WA
2007-04-02,9.915555556000001,321.69444439999995,28.5,83.11111111,WA
2007-04-03,29.794375,315.59375,44.8625,83.6875,WA
2007-04-04,11.55833333,328.8666667,157.5166667,93.0,WA
2007-04-05,23.36,312.0833333,32.6,80.75,WA
2007-04-06,10.03333333,320.5,55.36666667,86.83333333,WA
2007-04-07,0.0,0.0,0.0,0.0,WA
2007-04-08,0.0,0.0,0.0,0.0,WA
2007-04-09,3.1,319.3333333,24.56666667,82.66666667,WA
2007-04-10,28.400625,327.3,88.06875,90.0,WA
2007-04-11,52.91022727,323.4738636,56.27727273,87.15909091,WA
2007-04-12,119.4671429,323.1276786,86.88928571,85.33928571,WA
2007-04-13,77.3175,319.26875,86.19583333,85.04166667,WA
2007-04-14,38.48666667,318.7333333,57.63809524,83.90476190000003,WA
2007-04-15,56.8944,326.448,84.75200000000002,85.28,WA
2007-04-16,47.80352941,321.1352941,84.58823529,84.05882353,WA
2007-04-17,20.46545455,326.5590909,86.36363636,90.0,WA
2007-04-18,72.91842105,317.5947368,63.4,85.39473684,WA
2007-04-19,93.08104167,317.6677083,50.73333333,85.97916667,WA
2007-04-20,59.856,318.1457143,43.02285714,84.11428571,WA
2007-04-21,84.4025,318.8670455,67.86818182,88.88636364,WA
2007-04-22,16.08181818,309.3636364,34.35454545,92.72727273,WA
2007-04-23,86.96207547,315.2584906,65.28301887,86.77358491,WA
2007-04-24,35.64833333,320.0805556,57.07777778,85.72222222,WA
2007-04-25,84.5882,314.5440000000001,50.08600000000001,89.14,WA
2007-04-26,87.20795918,323.4561224,68.80816327,87.93877551,WA
2007-04-27,86.18637681,318.3898551000001,53.57536232,86.97101449,WA
2007-04-28,178.1472,319.452,69.608,83.97333333,WA
2007-04-29,30.0,317.0083333,64.53333333,84.08333333,WA
2007-04-30,68.91466667,315.70444439999994,46.21111111,87.93333333,WA
2007-05-01,42.926,315.81,68.17,85.8,WA
2007-05-02,57.15131579,317.1802632,46.84210526,86.15789474,WA
2007-05-03,104.5672727,323.6522727,94.53636364,88.43181818,WA
2007-05-04,47.3,319.675,45.55,85.5,WA
2007-05-05,211.1504569,330.7230964,68.55532995,91.62436548,WA
2007-05-06,38.49625,314.49375,52.45,83.8125,WA
2007-05-07,76.96555556,318.0888889,75.53611111,86.44444444,WA
2007-05-08,104.6419048,318.575,102.5095238,87.47619048,WA
2007-05-09,294.5944586,319.5659236,74.38662420000001,87.96178344,WA
2007-05-10,193.5094737,318.2243421,85.08684211,87.46052632,WA
2007-05-11,185.6028788,316.2753788,45.30227273,88.48484848,WA
2007-05-12,120.89,325.9126506,69.19156627,89.87951807,WA
2007-05-13,137.7763889,314.7326389,55.22777778,86.55555556,WA
2007-05-14,111.4308621,323.675,90.50862069,89.86206897,WA
2007-05-15,23.07555556,311.05,53.41111111,81.77777778,WA
2007-05-16,11.0925,312.0875,33.9125,83.125,WA
2007-05-17,43.165,311.6125,108.9916667,83.08333333,WA
2007-05-18,57.8585,312.7025,102.81,87.9,WA
2007-05-19,5.2875,316.1,25.525,81.0,WA
2007-05-20,17.92,316.7083333,140.05,87.0,WA
2007-05-21,47.03714286,314.0892857,144.17142859999996,86.57142857,WA
2007-05-22,16.13538462,326.8307692,172.0769231,88.30769231,WA
2007-05-23,137.678,321.39,277.36,90.225,WA
2007-05-24,144.87131580000005,322.1927632,106.5355263,89.97368421,WA
2007-05-25,231.6802913,319.5456311000001,101.5184466,88.3592233,WA
2007-05-26,64.63333333,322.8097222,57.03888889,85.38888889,WA
2007-05-27,34.5925,313.109375,69.19375,88.9375,WA
2007-05-28,64.89310345,320.0706897,99.57241379,88.20689655,WA
2007-05-29,22.85555556,314.0777778,78.15555556,83.88888889,WA
2007-05-30,107.847619,321.8960317,75.5047619,87.57142857,WA
2007-05-31,63.60857143,335.4267857,388.2428571,90.25,WA
2007-06-01,44.64827586,318.2568966,49.23793103,84.82758621,WA
2007-06-02,241.8323009,324.6367257,111.1769912,89.92920354,WA
2007-06-03,84.245,316.3018519,45.93518519,84.31481481,WA
2007-06-04,94.2084,319.03,54.31800000000001,83.66,WA
2007-06-05,47.66184211,314.6736842,45.89210526,84.71052632,WA
2007-06-06,72.04083333,324.0416667,64.13958333,87.60416667,WA
2007-06-07,58.63578947,312.4526316,78.92631579,83.36842105,WA
2007-06-08,68.87052632,317.6447368000001,51.19210526,86.10526316,WA
2007-06-09,70.90909091,314.6977273,80.28181818,84.27272727,WA
2007-06-10,94.5875,323.9044643000001,104.5821429,89.67857143,WA
2007-06-11,124.7057778,322.9244444,158.5866667,88.06666667,WA
2007-06-12,95.11111111,320.068254,96.27619048,87.84126984,WA
2007-06-13,133.72799999999998,321.27846150000005,81.98615385,87.27692308,WA
2007-06-14,148.02026669999995,321.3333333,73.83066667,86.96,WA
2007-06-15,59.98864865,320.1148649,65.89189189,85.81081081,WA
2007-06-16,98.35714286,312.6392857,76.97142857,84.46428571,WA
2007-06-17,29.52941176,316.7911765,51.45294118,83.70588235,WA
2007-06-18,46.24,320.4954545,62.50909091,86.13636364,WA
2007-06-19,16.79,312.91,74.2,81.0,WA
2007-06-20,6.043333333,312.6166667,52.7,85.66666667,WA
2007-06-21,3.0,307.4833333,25.2,83.0,WA
2007-06-22,7.92,308.9,46.675,82.75,WA
2007-06-23,1.43,305.05,40.0,84.0,WA
2007-06-24,7.4042857139999985,324.0,67.61428571,92.71428571,WA
2007-06-25,0.0,0.0,0.0,0.0,WA
2007-06-26,19.67857143,309.4142857,55.4,79.57142857,WA
2007-06-27,16.66,320.05,60.375,85.125,WA
2007-06-28,20.086,318.545,67.05,86.7,WA
2007-06-29,12.06571429,317.0071429,34.04285714,81.28571429,WA
2007-06-30,11.10857143,312.70714289999995,30.44285714,79.85714286,WA
2007-07-01,8.36,314.7833333000001,28.41666667,80.83333333,WA
2007-07-02,12.88,314.8,93.125,82.25,WA
2007-07-03,11.76,316.5625,74.0,83.5,WA
2007-07-04,21.06,319.31875,108.0625,86.875,WA
2007-07-05,35.525,310.9375,51.31875,84.75,WA
2007-07-06,21.57857143,322.825,55.48571429,85.35714286,WA
2007-07-07,15.48,314.325,62.6125,84.75,WA
2007-07-08,38.53777778,328.5740741,103.1888889,89.92592593,WA
2007-07-09,28.56,315.50625,100.6,83.75,WA
2007-07-10,38.75368421,312.50789469999995,48.38421053,83.31578947,WA
2007-07-11,37.34545455,311.7545455,84.14545455,82.45454545,WA
2007-07-12,29.5,315.5857143,58.74285714,86.14285714,WA
2007-07-13,91.53189189,323.1567568,133.9405405,89.91891892,WA
2007-07-14,34.8975,322.65535710000006,84.65357143,88.82142857,WA
2007-07-15,33.02,320.3369565,55.39130435,89.73913043,WA
2007-07-16,129.32857140000002,316.7964286,103.7171429,94.24285714,WA
2007-07-17,153.8865854,318.6591463,82.54512195,92.26829268,WA
2007-07-18,437.1157895,320.9657895,165.8774436,91.57894737,WA
2007-07-19,334.24733010000006,326.6305825,127.915534,91.05339806,WA
2007-07-20,131.2948148,326.1685185,74.30617284,88.20987654,WA
2007-07-21,158.0412121,321.1530303,63.56868687,89.18181818,WA
2007-07-22,118.9339189,325.1547297,70.6472973,88.17567568,WA
2007-07-23,139.53787880000002,318.3848485,86.57878788,87.87878788,WA
2007-07-24,206.7071642,318.0149254,137.12089550000002,86.62686567,WA
2007-07-25,203.7122936,320.9495413,82.42568807,88.24770642,WA
2007-07-26,200.4690476,323.8636905,136.76309519999998,89.14285714,WA
